date;close;open;maximo;minimo;variacion;anterior;predictions
15-03-07;537.2;538.55;538.9;536.7;-0.0029;538.75;5.383.056.929.627.740
16-03-07;537.05;537.0;537.45;536.3;-0.0003;537.2;537.234.230.346.606
19-03-07;535.95;536.85;537.0;535.4;-0.002;537.05;5.360.789.153.589.890
20-03-07;535.95;535.75;536.2;534.5;0.0;535.95;5.362.893.108.609.110
21-03-07;535.98;535.75;536.38;535.0;0.0001;535.95;5.349.840.931.892.250
22-03-07;536.95;535.2;537.05;534.0;0.0018;535.98;535.467.464.761.879
23-03-07;537.75;536.75;538.45;536.5;0.0015;536.95;5.369.886.048.788.150
26-03-07;538.92;537.55;539.38;536.7;0.0022;537.75;5.370.815.664.271.110
27-03-07;539.55;538.5;540.25;538.5;0.0012;538.92;5.394.258.497.228.210
28-03-07;540.15;539.35;541.65;539.35;0.0011;539.55;5.390.386.605.070.940
29-03-07;538.75;540.0;540.25;538.5;-0.0026;540.15;5.388.761.081.465.390
30-03-07;539.65;538.95;540.85;537.5;0.0017000000000000001;538.75;539.159.359.182.644
02-04-07;539.65;539.5;540.15;538.6;0.0;539.65;5.377.261.448.158.970
03-04-07;537.55;539.45;539.6;537.0;-0.0039000000000000003;539.65;5.402.194.916.608.400
04-04-07;537.9;537.35;538.4;536.8;0.0007000000000000001;537.55;5.377.183.601.293.790
05-04-07;535.98;537.7;537.93;535.75;-0.0036;537.9;5.376.836.777.940.980
06-04-07;535.94;535.78;535.94;535.78;-0.0001;535.98;5.374.302.131.695.780
09-04-07;535.15;535.78;535.93;534.9;-0.0015;535.94;5.363.717.816.890.100
10-04-07;534.33;534.95;535.67;533.75;-0.0015;535.15;5.349.783.821.391.980
11-04-07;532.85;534.15;534.3;532.2;-0.0028000000000000004;534.33;5.339.539.120.667.460
12-04-07;532.15;532.65;533.5;531.6;-0.0013;532.85;5.318.772.161.041.380
13-04-07;531.75;532.0;532.55;531.2;-0.0008;532.15;5.322.876.016.863.130
16-04-07;530.45;530.5;530.85;530.0;-0.0024;531.75;5.313.334.699.652.380
17-04-07;528.05;530.25;531.25;527.7;-0.0045000000000000005;530.45;5.297.146.048.524.860
18-04-07;529.75;528.35;530.25;528.35;0.0032;528.05;5.271.323.074.427.320
19-04-07;528.85;529.55;531.05;528.7;-0.0017000000000000001;529.75;5.284.114.010.286.230
20-04-07;528.85;528.7;529.25;527.5;0.0;528.85;5.290.453.271.972.900
23-04-07;527.95;528.65;528.85;527.7;-0.0017000000000000001;528.85;5.286.007.155.671.220
24-04-07;529.05;527.75;529.75;527.75;0.0021;527.95;5.271.590.110.081.540
25-04-07;527.95;528.85;529.1;527.0;-0.0021;529.05;5.288.148.147.158.210
26-04-07;527.25;527.7;528.05;527.0;-0.0013;527.95;5.275.714.924.536.620
27-04-07;526.45;527.05;528.25;525.9;-0.0015;527.25;5.271.560.072.920.830
30-04-07;525.55;526.25;526.55;525.0;-0.0017000000000000001;526.45;5.256.036.365.177.120
01-05-07;525.25;525.35;526.15;525.0;-0.0006;525.55;5.235.680.857.427.160
02-05-07;524.95;525.0;525.4;524.5;-0.0006;525.25;5.262.349.221.344.440
03-05-07;522.85;524.75;524.9;522.3;-0.004;524.95;5.237.029.654.022.820
04-05-07;520.25;522.65;522.9;519.7;-0.005;522.85;5.229.910.672.711.210
07-05-07;518.22;520.05;520.22;516.5;-0.0039000000000000003;520.25;5.193.935.221.072.780
08-05-07;520.15;518.05;520.25;518.0;0.0037;518.22;5.196.262.884.391.690
09-05-07;517.4;519.95;521.2;517.1;-0.0053;520.15;5.178.555.971.271.350
10-05-07;520.98;517.2;520.98;516.5;0.0069;517.4;5.158.673.133.840.490
11-05-07;518.25;520.55;520.8;517.4;-0.0052;520.98;5.173.444.459.962.810
14-05-07;519.55;518.05;519.6;516.8;0.0025;518.25;5.181.503.237.272.160
15-05-07;517.65;519.35;519.5;516.7;-0.0037;519.55;5.182.690.233.822.070
16-05-07;518.25;517.45;518.95;516.0;0.0012;517.65;518.344.674.023.114
17-05-07;521.98;518.05;522.38;518.05;0.0072;518.25;5.165.778.573.886.180
18-05-07;520.85;521.85;523.95;520.2;-0.0022;521.98;5.198.996.728.144.750
21-05-07;521.15;520.7;521.2;520.7;0.0006;520.85;520.634.368.141.268
22-05-07;525.85;520.95;525.95;518.5;0.009000000000000001;521.15;5.213.889.546.806.550
23-05-07;523.75;525.7;526.55;523.4;-0.004;525.85;5.236.947.109.257.480
24-05-07;525.48;523.55;526.93;523.55;0.0033;523.75;5.297.851.505.887.420
25-05-07;523.2;525.25;525.45;522.1;-0.0043;525.48;5.234.870.632.850.780
28-05-07;524.85;523.0;528.15;523.0;0.0032;523.2;5.242.784.926.707.960
29-05-07;526.53;524.7;527.08;524.2;0.0032;524.85;5.260.967.218.422.500
30-05-07;526.25;526.35;528.25;525.8;-0.0005;526.53;5.262.095.093.562.110
31-05-07;525.6;526.0;526.1;524.0;-0.0012;526.25;5.265.474.661.393.140
01-06-07;524.95;525.5;525.75;523.3;-0.0012;525.6;5.248.172.473.566.990
04-06-07;525.48;524.7;527.43;524.0;0.001;524.95;5.243.044.677.720.970
05-06-07;525.5;525.25;525.8;523.5;0.0;525.48;5.300.322.720.212.300
06-06-07;527.25;525.35;527.35;525.35;0.0033;525.5;5.236.395.294.931.390
07-06-07;528.15;527.05;528.25;527.0;0.0017000000000000001;527.25;527.737.371.334.197
08-06-07;528.35;527.95;529.9;527.95;0.0004;528.15;5.263.215.924.101.820
11-06-07;526.75;528.15;529.25;526.2;-0.003;528.35;5.290.702.376.152.350
12-06-07;528.05;526.55;529.15;526.55;0.0025;526.75;5.284.815.993.042.770
13-06-07;530.15;527.85;530.75;527.85;0.004;528.05;527.670.809.768.974
14-06-07;528.6;529.95;530.2;528.2;-0.0029;530.15;5.306.194.509.759.130
15-06-07;525.35;528.4;528.55;525.0;-0.0060999999999999995;528.6;5.286.854.653.523.910
18-06-07;524.25;525.15;525.4;523.7;-0.0021;525.35;5.272.302.289.852.190
19-06-07;523.15;524.05;525.45;522.7;-0.0021;524.25;5.264.916.528.435.020
20-06-07;525.35;522.95;525.35;522.7;0.0042;523.15;5.248.691.326.272.150
21-06-07;525.3;525.15;526.7;524.3;-0.0001;525.35;5.250.275.962.393.100
22-06-07;526.75;525.1;527.15;525.1;0.0028000000000000004;525.3;5.235.097.402.441.990
25-06-07;527.05;526.6;528.15;526.6;0.0006;526.75;5.251.625.461.701.890
26-06-07;528.65;526.85;528.85;526.85;0.003;527.05;5.268.046.822.268.130
27-06-07;528.75;528.5;531.05;528.5;0.0002;528.65;530.478.280.548.276
28-06-07;527.65;528.5;528.65;526.7;-0.0021;528.75;5.288.471.586.182.110
29-06-07;527.55;527.5;527.75;526.1;-0.0002;527.65;5.267.951.586.337.610
02-07-07;526.75;527.3;527.65;526.5;-0.0015;527.55;5.270.622.450.522.510
03-07-07;525.65;526.5;526.65;524.9;-0.0021;526.75;5.270.011.008.706.450
04-07-07;523.75;525.2;525.35;522.7;-0.0036;525.65;5.275.216.616.381.480
05-07-07;523.25;523.6;524.95;523.0;-0.001;523.75;5.231.171.275.700.650
06-07-07;521.25;523.0;523.75;520.8;-0.0038;523.25;5.253.265.434.707.010
09-07-07;519.65;521.0;521.15;518.7;-0.0031;521.25;5.203.366.353.838.500
10-07-07;520.5;519.5;521.6;518.6;0.0016;519.65;519.670.383.600.411
11-07-07;518.65;520.3;520.45;517.7;-0.0036;520.5;5.220.718.608.693.100
12-07-07;516.05;518.5;518.75;515.2;-0.005;518.65;5.175.204.256.725.430
13-07-07;515.25;515.8;516.05;513.0;-0.0016;516.05;5.147.750.534.298.940
16-07-07;515.35;515.0;515.35;515.0;0.0002;515.25;5.140.688.734.217.730
17-07-07;515.35;515.1;516.25;513.8;0.0;515.35;5.154.904.015.684.010
18-07-07;516.25;515.0;516.75;514.9;0.0017000000000000001;515.35;5.138.350.685.898.390
19-07-07;513.15;516.0;516.25;511.6;-0.006;516.25;5.152.083.505.904.950
20-07-07;516.05;512.9;516.85;512.9;0.005699999999999999;513.15;5.118.267.684.148.830
23-07-07;514.75;515.8;516.05;514.0;-0.0025;516.05;5.161.150.530.899.530
24-07-07;519.25;514.5;519.25;514.5;0.0087;514.75;5.149.155.373.866.010
25-07-07;519.85;519.0;522.25;518.8;0.0012;519.25;5.174.245.508.352.150
26-07-07;524.0;519.6;524.9;519.6;0.008;519.85;5.185.347.186.056.560
27-07-07;523.75;523.88;526.35;522.8;-0.0005;524.0;5.231.772.306.293.290
30-07-07;523.15;523.5;523.65;522.1;-0.0011;523.75;5.250.874.883.378.090
31-07-07;521.55;523.0;523.25;519.8;-0.0031;523.15;5.264.774.131.824.660
01-08-07;524.75;521.3;524.85;521.3;0.0060999999999999995;521.55;5.227.516.873.349.340
02-08-07;521.15;524.55;524.7;520.0;-0.0069;524.75;523.689.612.935.936
03-08-07;521.65;520.95;521.85;520.2;0.001;521.15;5.233.076.432.697.370
06-08-07;523.65;521.45;523.95;521.45;0.0038;521.65;5.191.284.937.148.480
07-08-07;520.65;523.3;523.55;520.4;-0.005699999999999999;523.65;5.244.885.513.663.920
08-08-07;517.85;520.4;520.6;517.1;-0.0054;520.65;5.223.093.963.932.560
09-08-07;520.2;517.7;521.9;517.7;0.0045000000000000005;517.85;5.168.409.555.319.730
10-08-07;520.75;520.0;523.8;520.0;0.0011;520.2;5.193.879.866.191.280
13-08-07;520.85;520.6;521.15;517.8;0.0002;520.75;5.209.486.153.359.220
14-08-07;522.85;520.65;522.95;519.7;0.0038;520.85;5.207.693.997.986.070
15-08-07;522.85;522.65;522.85;522.65;0.0;522.85;5.237.043.848.909.100
16-08-07;528.15;522.65;529.75;522.65;0.0101;522.85;5.214.031.325.249.130
17-08-07;523.85;527.9;528.05;523.2;-0.008100000000000001;528.15;5.278.775.295.119.130
20-08-07;523.03;523.7;524.17;521.6;-0.0016;523.85;5.261.344.789.587.010
21-08-07;522.95;522.4;523.95;521.8;-0.0002;523.03;5.233.241.046.416.050
22-08-07;523.75;522.7;524.05;520.5;0.0015;522.95;5.234.470.978.298.210
23-08-07;525.15;523.55;525.3;522.3;0.0027;523.75;5.236.251.905.311.710
24-08-07;523.75;524.95;525.45;523.5;-0.0027;525.15;5.254.157.435.085.770
27-08-07;524.15;523.55;524.75;523.0;0.0008;523.75;5.245.384.693.702.550
28-08-07;525.25;523.95;526.45;523.95;0.0021;524.15;524.192.764.658.414
29-08-07;525.15;525.05;526.05;524.7;-0.0002;525.25;525.400.350.885.409
30-08-07;524.25;525.0;525.45;523.7;-0.0017000000000000001;525.15;5.271.223.022.523.640
31-08-07;523.75;524.05;524.2;522.3;-0.001;524.25;5.241.086.146.604.400
03-09-07;524.05;523.6;524.35;523.0;0.0006;523.75;5.243.941.815.730.980
04-09-07;522.95;523.9;524.15;522.5;-0.0021;524.05;5.238.516.785.241.370
05-09-07;523.15;522.7;524.65;522.7;0.0004;522.95;5.235.923.545.103.180
06-09-07;521.05;522.95;523.25;520.0;-0.004;523.15;5.244.378.304.022.390
07-09-07;519.25;520.9;521.95;518.8;-0.0034999999999999996;521.05;5.213.954.199.626.730
10-09-07;517.75;518.9;519.55;516.1;-0.0029;519.25;5.205.315.964.274.530
11-09-07;515.3;517.4;517.6;515.1;-0.004699999999999999;517.75;5.174.415.834.352.630
12-09-07;514.75;515.1;516.45;514.5;-0.0011;515.3;5.150.515.607.999.720
13-09-07;514.3;514.6;514.9;513.0;-0.0009;514.75;5.145.024.761.317.750
14-09-07;514.25;513.3;515.55;513.12;-0.0001;514.3;5.127.193.676.216.670
17-09-07;514.25;514.0;514.25;514.0;0.0;514.25;5.131.637.935.426.810
18-09-07;513.25;514.0;514.45;513.0;-0.0019;514.25;5.125.440.025.126.420
19-09-07;513.25;513.0;513.25;513.0;0.0;513.25;5.129.938.632.113.080
20-09-07;511.55;513.0;515.25;508.5;-0.0033;513.25;513.344.018.566.914
21-09-07;513.65;511.4;513.75;510.5;0.0040999999999999995;511.55;512.705.837.620.209
24-09-07;513.05;513.4;513.75;512.0;-0.0012;513.65;5.141.688.487.775.950
25-09-07;513.61;512.8;514.52;512.8;0.0011;513.05;5.122.673.823.634.320
26-09-07;511.9;513.51;513.76;511.5;-0.0033;513.61;514.253.953.949.059
27-09-07;511.75;511.65;512.25;510.1;-0.0003;511.9;5.105.501.026.979.280
28-09-07;510.98;511.7;512.0;510.3;-0.0015;511.75;5.126.037.124.332.180
01-10-07;506.95;510.75;511.25;506.7;-0.0079;510.98;5.112.162.703.096.270
02-10-07;508.35;506.7;508.45;506.0;0.0028000000000000004;506.95;5.063.100.366.115.130
03-10-07;506.65;508.1;508.35;504.3;-0.0033;508.35;5.072.797.161.852.220
04-10-07;506.95;506.4;507.85;505.7;0.0006;506.65;50.602.199.740.498.000
05-10-07;502.75;505.78;506.95;501.1;-0.0083;506.95;50.627.654.295.170.600
08-10-07;499.67;502.5;502.92;498.0;-0.0060999999999999995;502.75;5.017.838.176.061.840
09-10-07;498.05;499.45;500.75;496.5;-0.0032;499.67;50.013.501.425.466.900
10-10-07;496.3;497.8;498.05;495.3;-0.0034999999999999996;498.05;4.974.182.291.458.190
11-10-07;494.35;496.05;496.5;491.7;-0.0039000000000000003;496.3;49.599.652.343.216.800
12-10-07;496.25;494.1;497.7;494.1;0.0038;494.35;4.918.188.570.638.150
15-10-07;495.95;496.05;496.3;495.1;-0.0006;496.25;4.910.671.956.586.140
16-10-07;501.5;495.7;501.85;495.7;0.011200000000000002;495.95;4.939.997.883.118.780
17-10-07;502.0;501.25;502.15;498.3;0.001;501.5;4.993.126.634.716.280
18-10-07;500.75;501.75;504.3;500.5;-0.0025;502.0;5.013.882.296.496.810
19-10-07;501.24;500.5;502.96;498.4;0.001;500.75;50.029.956.338.057.500
22-10-07;504.12;501.2;505.07;501.2;0.005699999999999999;501.24;49.955.513.092.692.900
23-10-07;504.55;503.9;504.75;502.3;0.0009;504.12;50.554.934.215.702.000
24-10-07;504.67;504.35;505.73;503.6;0.0002;504.55;5.043.876.218.517.740
25-10-07;498.3;504.45;504.7;497.3;-0.0126;504.67;5.031.322.624.943.150
26-10-07;496.45;498.05;498.3;493.1;-0.0037;498.3;49.975.597.402.315.700
29-10-07;493.75;496.2;496.45;492.5;-0.0054;496.45;4.951.052.149.580.730
30-10-07;494.38;493.5;495.33;493.5;0.0013;493.75;4.943.234.187.180.420
31-10-07;492.75;494.15;494.4;492.0;-0.0033;494.38;49.319.112.274.466.000
01-11-07;495.75;492.5;495.75;492.5;0.0060999999999999995;492.75;48.655.652.551.475.000
02-11-07;497.65;495.5;498.65;494.2;0.0038;495.75;4.957.411.915.525.300
05-11-07;500.88;497.4;501.98;497.35;0.006500000000000001;497.65;4.974.301.841.295.740
06-11-07;502.75;500.65;502.75;498.95;0.0037;500.88;5.034.492.513.051.030
07-11-07;503.23;502.5;504.88;502.5;0.001;502.75;5.028.841.906.492.580
08-11-07;505.25;503.05;505.55;502.75;0.004;503.23;49.975.459.905.982.700
09-11-07;506.05;503.77;506.5;503.77;0.0016;505.25;50.607.147.649.466.200
12-11-07;506.85;505.9;508.05;505.9;0.0016;506.05;5.063.957.622.285.250
13-11-07;507.25;506.6;507.95;505.8;0.0008;506.85;50.901.434.437.908.700
14-11-07;505.25;507.0;507.25;503.5;-0.0039000000000000003;507.25;50.638.838.706.319.400
15-11-07;506.51;505.0;507.29;504.95;0.0025;505.25;5.031.801.198.395.990
16-11-07;506.42;506.16;508.38;506.14;-0.0002;506.51;50.748.348.828.846.100
19-11-07;507.68;507.15;508.6;506.48;0.0025;506.42;50.755.859.853.288.100
20-11-07;508.95;507.43;509.85;507.43;0.0025;507.68;50.870.191.259.256.700
21-11-07;513.17;508.7;513.52;508.65;0.0083;508.95;508.316.720.023.989
22-11-07;513.75;512.95;513.85;512.0;0.0011;513.17;5.162.953.808.305.620
23-11-07;513.63;512.95;515.06;512.29;-0.0002;513.75;514.660.681.326.614
26-11-07;514.45;512.8;515.35;511.8;0.0016;513.63;514.797.695.355.575
27-11-07;515.45;514.2;517.25;514.1;0.0019;514.45;5.152.777.278.427.180
28-11-07;510.95;515.2;515.45;509.7;-0.0087;515.45;5.131.425.900.161.490
29-11-07;508.27;510.7;510.92;506.8;-0.0052;510.95;5.112.370.539.955.200
30-11-07;505.95;508.05;508.35;504.0;-0.0046;508.27;507.391.003.780.265
03-12-07;506.95;505.7;507.95;505.2;0.002;505.95;5.050.255.583.084.100
04-12-07;506.35;506.7;507.35;505.05;-0.0012;506.95;5.069.567.223.319.740
05-12-07;499.75;506.1;506.35;499.4;-0.013000000000000001;506.35;5.080.569.849.060.590
06-12-07;496.95;499.5;499.75;495.8;-0.005600000000000001;499.75;4.969.494.981.538.590
07-12-07;497.65;496.7;497.75;495.1;0.0014000000000000002;496.95;494.070.193.005.604
10-12-07;498.15;497.4;498.35;496.4;0.001;497.65;49.944.077.120.781.600
11-12-07;497.05;497.9;498.45;496.4;-0.0022;498.15;4.981.943.025.126.250
12-12-07;497.65;496.8;499.75;496.5;0.0012;497.05;49.369.804.483.977.900
13-12-07;499.77;497.4;500.93;497.4;0.0043;497.65;497.659.569.292.899
14-12-07;498.75;499.65;500.05;495.2;-0.002;499.77;5.002.727.564.561.370
17-12-07;500.45;498.5;502.75;498.35;0.0034000000000000002;498.75;49.912.154.300.934.300
18-12-07;499.45;500.2;500.55;497.3;-0.002;500.45;50.127.005.481.729.800
19-12-07;498.45;499.2;501.85;498.0;-0.002;499.45;49.696.652.763.257.200
20-12-07;497.85;498.2;498.35;497.0;-0.0012;498.45;4.984.715.951.460.910
21-12-07;496.38;497.7;497.93;495.0;-0.003;497.85;4.971.167.477.652.370
24-12-07;496.05;496.0;496.05;494.4;-0.0007000000000000001;496.38;4.971.620.489.954.680
25-12-07;496.4;496.15;496.4;496.15;0.0007000000000000001;496.05;4.954.599.864.298.850
26-12-07;495.45;496.1;496.35;494.5;-0.0019;496.4;4.952.452.691.006.940
27-12-07;496.25;495.2;496.85;494.7;0.0016;495.45;49.485.781.421.168.600
28-12-07;497.95;496.0;498.05;495.75;0.0034000000000000002;496.25;4.959.204.862.784.490
31-12-07;497.95;497.7;498.2;497.7;0.0;497.95;4.996.687.822.496.560
01-01-08;497.95;497.7;497.95;497.7;0.0;497.95;49.719.814.733.271.500
02-01-08;497.58;497.7;499.02;497.0;-0.0007000000000000001;497.95;4.960.970.251.873.110
03-01-08;496.75;497.35;498.45;496.0;-0.0017000000000000001;497.58;49.775.002.604.123.200
04-01-08;495.85;496.5;496.7;494.2;-0.0018;496.75;49.652.439.528.769.400
07-01-08;493.55;495.7;496.85;493.0;-0.0046;495.85;496.023.517.764.744
08-01-08;489.05;493.3;493.55;487.7;-0.0091;493.55;49.259.510.830.622.000
09-01-08;486.35;488.8;488.95;485.3;-0.0055000000000000005;489.05;4.873.294.184.507.450
10-01-08;482.85;486.35;486.6;482.2;-0.0072;486.35;4.864.724.200.797.700
11-01-08;476.75;482.6;483.95;475.6;-0.0126;482.85;4.815.784.663.792.550
14-01-08;470.65;476.5;476.75;469.1;-0.0128;476.75;4.712.738.257.248.250
15-01-08;475.23;470.4;475.23;468.0;0.0097;470.65;46.393.232.866.747.500
16-01-08;478.45;475.0;479.85;475.0;0.0068000000000000005;475.23;4.777.451.552.241.300
17-01-08;475.95;478.2;479.8;472.9;-0.0052;478.45;4.766.374.020.024.010
18-01-08;476.85;475.7;477.05;474.05;0.0019;475.95;4.725.151.213.683.430
21-01-08;484.25;476.1;484.25;476.1;0.0155;476.85;47.449.895.295.438.200
22-01-08;477.55;483.55;485.85;476.7;-0.0138;484.25;4.864.013.291.253.900
23-01-08;477.85;477.3;481.15;475.8;0.0006;477.55;47.176.597.218.331.800
24-01-08;469.95;477.6;477.85;468.5;-0.0165;477.85;4.785.370.795.551.430
25-01-08;469.05;469.7;470.15;466.0;-0.0019;469.95;4.663.453.441.788.820
28-01-08;465.27;468.8;473.33;464.4;-0.008100000000000001;469.05;46.521.575.380.490.700
29-01-08;464.75;465.05;465.55;461.3;-0.0011;465.27;4.665.501.155.403.900
30-01-08;465.75;464.5;466.45;463.8;0.0022;464.75;4.646.934.637.517.250
31-01-08;464.35;465.5;466.75;462.5;-0.003;465.75;46.496.830.774.677.300
01-02-08;468.75;464.1;469.05;461.7;0.0095;464.35;46.306.520.748.772.500
04-02-08;466.88;468.5;468.73;465.5;-0.004;468.75;4.690.583.812.024.220
05-02-08;473.45;466.65;474.85;466.05;0.0141;466.88;4.645.063.430.405.900
06-02-08;476.05;473.25;476.3;473.1;0.0055000000000000005;473.45;47.359.245.906.501.700
07-02-08;474.45;475.85;477.45;474.0;-0.0034000000000000002;476.05;472.870.067.520.759
08-02-08;471.55;474.3;476.75;470.2;-0.0060999999999999995;474.45;47.342.047.882.191.900
11-02-08;470.05;471.3;471.55;467.0;-0.0032;471.55;4.714.334.459.373.820
12-02-08;465.65;469.8;470.05;464.5;-0.009399999999999999;470.05;46.729.532.615.731.000
13-02-08;466.38;465.4;467.73;465.1;0.0016;465.65;46.660.428.985.678.600
14-02-08;465.2;466.15;466.95;463.1;-0.0025;466.38;4.624.845.409.747.930
15-02-08;464.75;465.05;465.95;463.7;-0.001;465.2;4.657.512.438.333.910
18-02-08;463.65;464.0;464.25;462.0;-0.0024;464.75;46.473.892.664.059.900
19-02-08;467.25;463.2;467.25;461.6;0.0078000000000000005;463.65;46.550.367.676.281.100
20-02-08;468.77;467.0;470.73;467.0;0.0033;467.25;46.879.502.682.942.900
21-02-08;466.65;468.55;469.65;466.3;-0.0045000000000000005;468.77;4.649.190.687.560.830
22-02-08;465.45;466.4;468.35;465.2;-0.0026;466.65;4.667.578.004.346.010
25-02-08;467.25;465.2;468.75;464.04;0.0039000000000000003;465.45;46.529.110.810.325.900
26-02-08;465.75;467.0;467.75;464.7;-0.0032;467.25;46.527.983.507.431.700
27-02-08;462.55;465.5;465.75;461.7;-0.0069;465.75;46.714.600.342.966.300
28-02-08;455.35;462.3;462.75;454.9;-0.015600000000000001;462.55;461.212.035.070.486
29-02-08;454.65;455.1;456.25;451.32;-0.0015;455.35;4.530.231.419.586.950
03-03-08;453.75;454.4;457.95;453.0;-0.002;454.65;45.434.476.316.212.200
04-03-08;455.35;453.6;455.35;451.46;0.0034999999999999996;453.75;4.563.376.974.893.530
05-03-08;447.25;455.25;455.4;446.5;-0.0178;455.35;45.563.311.891.448.700
06-03-08;446.52;446.5;446.77;442.49;-0.0016;447.25;4.372.311.012.350.160
07-03-08;442.45;446.35;447.25;441.0;-0.0091;446.52;4.446.348.404.398.170
10-03-08;441.65;442.2;442.45;438.68;-0.0018;442.45;44.407.371.158.868.400
11-03-08;433.45;441.3;441.65;432.5;-0.018600000000000002;441.65;44.062.694.948.868.300
12-03-08;431.45;433.2;435.9;429.1;-0.0046;433.45;425.451.639.712.273
13-03-08;432.95;431.15;435.8;431.15;0.0034999999999999996;431.45;42.485.842.208.547.400
14-03-08;437.95;432.7;438.85;430.3;0.0115;432.95;43.063.814.816.488.800
17-03-08;434.05;437.75;445.25;433.5;-0.0089;437.95;43.817.791.075.952.000
18-03-08;430.88;433.8;434.77;429.8;-0.0073;434.05;4.318.824.149.797.740
19-03-08;438.77;430.55;439.02;430.55;0.0183;430.88;42.673.731.501.133.500
20-03-08;449.55;438.55;450.65;438.55;0.0246;438.77;4.366.527.162.288.820
21-03-08;449.55;449.4;449.55;449.4;0.0;449.55;450.917.706.699.685
24-03-08;454.45;449.4;455.45;448.5;0.0109;449.55;44.797.573.797.710.200
25-03-08;450.45;454.2;454.45;449.5;-0.0088;454.45;44.902.096.398.845.600
26-03-08;446.25;450.2;450.45;443.8;-0.009300000000000001;450.45;4.646.258.344.868.670
27-03-08;437.45;446.0;446.3;437.2;-0.0197;446.25;4.487.243.846.368.370
28-03-08;440.77;437.2;440.83;436.3;0.0076;437.45;4.351.600.088.542.340
31-03-08;437.08;440.55;442.73;433.2;-0.0084;440.77;4.409.708.142.996.100
01-04-08;437.55;436.85;440.55;435.6;0.0011;437.08;43.366.416.632.693.500
02-04-08;437.17;437.3;438.83;434.9;-0.0009;437.55;433.591.114.522.138
03-04-08;439.15;436.95;441.45;436.95;0.0045000000000000005;437.17;4.384.499.257.018.590
04-04-08;435.45;438.8;439.05;434.6;-0.0084;439.15;43.801.272.663.389.400
07-04-08;433.65;435.2;435.45;433.1;-0.0040999999999999995;435.45;4.348.809.678.950.730
08-04-08;436.95;433.4;438.7;433.4;0.0076;433.65;4.284.842.091.324.860
09-04-08;434.85;436.7;436.85;433.5;-0.0048;436.95;43.661.497.497.984.200
10-04-08;434.05;434.7;435.8;433.1;-0.0018;434.85;43.562.931.865.176.500
11-04-08;447.05;433.8;450.65;433.2;0.03;434.05;43.557.330.112.339.300
14-04-08;449.88;446.8;450.93;446.6;0.0063;447.05;45.037.810.130.641.500
15-04-08;455.73;449.65;457.27;448.9;0.013000000000000001;449.88;45.051.754.871.192.100
16-04-08;456.75;455.45;457.35;454.2;0.0022;455.73;45.891.334.205.608.400
17-04-08;456.55;456.5;459.95;455.0;-0.0004;456.75;46.122.421.379.835.800
18-04-08;455.75;456.3;458.05;454.3;-0.0018;456.55;45.595.122.374.623.200
21-04-08;456.55;455.5;457.8;455.3;0.0018;455.75;45.463.359.327.683.500
22-04-08;449.35;456.3;456.9;448.5;-0.0158;456.55;4.611.272.394.179.030
23-04-08;445.05;449.1;449.8;442.7;-0.0096;449.35;4.480.863.242.513.050
24-04-08;452.45;444.8;453.65;444.2;0.0166;445.05;44.391.165.915.607.900
25-04-08;454.25;452.5;456.05;452.0;0.004;452.45;45.738.408.714.286.700
28-04-08;454.45;454.05;455.25;452.5;0.0004;454.25;45.428.518.450.443.900
29-04-08;459.85;454.1;460.85;454.05;0.011899999999999999;454.45;45.938.248.194.149.000
30-04-08;462.15;459.6;465.35;458.5;0.005;459.85;45.970.737.842.976.800
01-05-08;462.15;461.9;462.15;461.9;0.0;462.15;4.590.807.606.139.610
02-05-08;465.2;461.9;466.3;461.85;0.0066;462.15;4.669.181.740.097.990
05-05-08;468.65;465.05;469.05;462.4;0.0074;465.2;4.658.101.100.665.770
06-05-08;466.67;468.4;470.83;466.0;-0.0042;468.65;46.736.171.868.960.900
07-05-08;470.45;466.65;471.85;466.65;0.008100000000000001;466.67;4.637.928.842.402.050
08-05-08;472.52;470.2;473.48;469.3;0.0044;470.45;47.247.444.430.665.600
09-05-08;468.73;472.25;472.48;468.5;-0.008;472.52;4.756.035.265.095.940
12-05-08;467.35;468.55;470.55;466.3;-0.0029;468.73;4.695.565.976.429.260
13-05-08;467.17;467.05;468.02;465.4;-0.0004;467.35;46.962.654.282.006.400
14-05-08;468.27;466.95;469.73;466.1;0.0024;467.17;46.555.001.261.135.300
15-05-08;466.85;468.05;468.3;466.0;-0.003;468.27;4.709.917.657.299.980
16-05-08;466.48;466.6;466.93;464.0;-0.0008;466.85;4.695.425.729.284.830
19-05-08;467.95;466.3;468.25;466.0;0.0032;466.48;4.685.851.361.996.050
20-05-08;472.05;467.7;473.45;467.25;0.0088;467.95;46.750.631.709.336.600
21-05-08;471.95;471.8;472.45;471.25;-0.0002;472.05;4.776.600.937.980.510
22-05-08;471.95;471.7;473.05;470.5;0.0;471.95;47.309.868.564.849.300
23-05-08;471.85;471.7;472.95;471.0;-0.0002;471.95;47.294.331.758.633.900
26-05-08;475.85;471.6;476.45;471.6;0.0085;471.85;47.107.283.566.854.200
27-05-08;480.27;475.7;481.83;475.7;0.009300000000000001;475.85;47.720.810.356.883.800
28-05-08;479.95;480.05;481.95;477.5;-0.0007000000000000001;480.27;4.806.639.085.895.090
29-05-08;480.38;479.7;480.98;478.6;0.0009;479.95;4.811.538.876.881.910
